"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","LIFEEXP","MEN","YR","A","2013",78.7,
"GRC","LIFEEXP","MEN","YR","A","2014",78.8,
"GRC","LIFEEXP","MEN","YR","A","2015",78.5,
"GRC","LIFEEXP","MEN","YR","A","2016",78.9,
"GRC","LIFEEXP","MEN","YR","A","2017",78.8,
"GRC","LIFEEXP","MEN","YR","A","2018",79.3,
"GRC","LIFEEXP","MEN","YR","A","2019",79.2,
"GRC","LIFEEXP","MEN","YR","A","2020",78.6,
"GRC","LIFEEXP","TOT","YR","A","1961",72,
"GRC","LIFEEXP","TOT","YR","A","1962",71.7,
"GRC","LIFEEXP","TOT","YR","A","1963",72,
"GRC","LIFEEXP","TOT","YR","A","1964",71.9,
"GRC","LIFEEXP","TOT","YR","A","1965",72.4,
"GRC","LIFEEXP","TOT","YR","A","1966",72.6,
"GRC","LIFEEXP","TOT","YR","A","1967",72.3,
"GRC","LIFEEXP","TOT","YR","A","1968",72.4,
"GRC","LIFEEXP","TOT","YR","A","1969",73,
"GRC","LIFEEXP","TOT","YR","A","1970",73.8,
"GRC","LIFEEXP","TOT","YR","A","1971",74.2,
"GRC","LIFEEXP","TOT","YR","A","1972",73.8,
"GRC","LIFEEXP","TOT","YR","A","1973",74.1,
"GRC","LIFEEXP","TOT","YR","A","1974",74.6,
"GRC","LIFEEXP","TOT","YR","A","1975",74.5,
"GRC","LIFEEXP","TOT","YR","A","1976",74.5,
"GRC","LIFEEXP","TOT","YR","A","1977",74.7,
"GRC","LIFEEXP","TOT","YR","A","1978",75.2,
"GRC","LIFEEXP","TOT","YR","A","1979",75.5,
"GRC","LIFEEXP","TOT","YR","A","1980",75.3,
"GRC","LIFEEXP","TOT","YR","A","1981",75.7,
"GRC","LIFEEXP","TOT","YR","A","1982",75.9,
"GRC","LIFEEXP","TOT","YR","A","1983",75.7,
"GRC","LIFEEXP","TOT","YR","A","1984",76.2,
"GRC","LIFEEXP","TOT","YR","A","1985",76,
"GRC","LIFEEXP","TOT","YR","A","1986",76.5,
"GRC","LIFEEXP","TOT","YR","A","1987",76.3,
"GRC","LIFEEXP","TOT","YR","A","1988",76.8,
"GRC","LIFEEXP","TOT","YR","A","1989",77,
"GRC","LIFEEXP","TOT","YR","A","1990",77.1,
"GRC","LIFEEXP","TOT","YR","A","1991",77.3,
"GRC","LIFEEXP","TOT","YR","A","1992",77.2,
"GRC","LIFEEXP","TOT","YR","A","1993",77.6,
"GRC","LIFEEXP","TOT","YR","A","1994",77.8,
"GRC","LIFEEXP","TOT","YR","A","1995",77.8,
"GRC","LIFEEXP","TOT","YR","A","1996",78,
"GRC","LIFEEXP","TOT","YR","A","1997",78.4,
"GRC","LIFEEXP","TOT","YR","A","1998",78.4,
"GRC","LIFEEXP","TOT","YR","A","1999",78.5,
"GRC","LIFEEXP","TOT","YR","A","2000",78.6,
"GRC","LIFEEXP","TOT","YR","A","2001",79.1,
"GRC","LIFEEXP","TOT","YR","A","2002",79.2,
"GRC","LIFEEXP","TOT","YR","A","2003",79.3,
"GRC","LIFEEXP","TOT","YR","A","2004",79.4,
"GRC","LIFEEXP","TOT","YR","A","2005",79.7,
"GRC","LIFEEXP","TOT","YR","A","2006",79.9,
"GRC","LIFEEXP","TOT","YR","A","2007",79.7,
"GRC","LIFEEXP","TOT","YR","A","2008",80.3,
"GRC","LIFEEXP","TOT","YR","A","2009",80.4,
"GRC","LIFEEXP","TOT","YR","A","2010",80.7,
"GRC","LIFEEXP","TOT","YR","A","2011",80.8,
"GRC","LIFEEXP","TOT","YR","A","2012",80.7,
"GRC","LIFEEXP","TOT","YR","A","2013",81.4,
"GRC","LIFEEXP","TOT","YR","A","2014",81.5,
"GRC","LIFEEXP","TOT","YR","A","2015",81.1,
"GRC","LIFEEXP","TOT","YR","A","2016",81.5,
"GRC","LIFEEXP","TOT","YR","A","2017",81.4,
"GRC","LIFEEXP","TOT","YR","A","2018",81.9,
"GRC","LIFEEXP","TOT","YR","A","2019",81.7,
"GRC","LIFEEXP","TOT","YR","A","2020",81.2,
"GRC","LIFEEXP","WOMEN","YR","A","1961",73.8,
"GRC","LIFEEXP","WOMEN","YR","A","1962",73.4,
"GRC","LIFEEXP","WOMEN","YR","A","1963",73.7,
"GRC","LIFEEXP","WOMEN","YR","A","1964",73.8,
"GRC","LIFEEXP","WOMEN","YR","A","1965",74.3,
"GRC","LIFEEXP","WOMEN","YR","A","1966",74.7,
"GRC","LIFEEXP","WOMEN","YR","A","1967",74.2,
"GRC","LIFEEXP","WOMEN","YR","A","1968",74.2,
"GRC","LIFEEXP","WOMEN","YR","A","1969",75,
"GRC","LIFEEXP","WOMEN","YR","A","1970",76,
"GRC","LIFEEXP","WOMEN","YR","A","1971",76.2,
"GRC","LIFEEXP","WOMEN","YR","A","1972",75.9,
"GRC","LIFEEXP","WOMEN","YR","A","1973",76.2,
"GRC","LIFEEXP","WOMEN","YR","A","1974",76.8,
"GRC","LIFEEXP","WOMEN","YR","A","1975",76.7,
"GRC","LIFEEXP","WOMEN","YR","A","1976",76.7,
"GRC","LIFEEXP","WOMEN","YR","A","1977",77,
"GRC","LIFEEXP","WOMEN","YR","A","1978",77.5,
"GRC","LIFEEXP","WOMEN","YR","A","1979",77.8,
"GRC","LIFEEXP","WOMEN","YR","A","1980",77.5,
"GRC","LIFEEXP","WOMEN","YR","A","1981",77.9,
"GRC","LIFEEXP","WOMEN","YR","A","1982",78.2,
"GRC","LIFEEXP","WOMEN","YR","A","1983",78,
"GRC","LIFEEXP","WOMEN","YR","A","1984",78.6,
"GRC","LIFEEXP","WOMEN","YR","A","1985",78.4,
"GRC","LIFEEXP","WOMEN","YR","A","1986",78.8,
"GRC","LIFEEXP","WOMEN","YR","A","1987",78.6,
"GRC","LIFEEXP","WOMEN","YR","A","1988",79.3,
"GRC","LIFEEXP","WOMEN","YR","A","1989",79.5,
"GRC","LIFEEXP","WOMEN","YR","A","1990",79.5,
"GRC","LIFEEXP","WOMEN","YR","A","1991",79.8,
"GRC","LIFEEXP","WOMEN","YR","A","1992",79.7,
"GRC","LIFEEXP","WOMEN","YR","A","1993",80.1,
"GRC","LIFEEXP","WOMEN","YR","A","1994",80.3,
"GRC","LIFEEXP","WOMEN","YR","A","1995",80.4,
"GRC","LIFEEXP","WOMEN","YR","A","1996",80.6,
"GRC","LIFEEXP","WOMEN","YR","A","1997",81,
"GRC","LIFEEXP","WOMEN","YR","A","1998",80.9,
"GRC","LIFEEXP","WOMEN","YR","A","1999",81.1,
"GRC","LIFEEXP","WOMEN","YR","A","2000",81.3,
"GRC","LIFEEXP","WOMEN","YR","A","2001",81.9,
"GRC","LIFEEXP","WOMEN","YR","A","2002",82,
"GRC","LIFEEXP","WOMEN","YR","A","2003",82,
"GRC","LIFEEXP","WOMEN","YR","A","2004",82.2,
"GRC","LIFEEXP","WOMEN","YR","A","2005",82.5,
"GRC","LIFEEXP","WOMEN","YR","A","2006",82.7,
"GRC","LIFEEXP","WOMEN","YR","A","2007",82.5,
"GRC","LIFEEXP","WOMEN","YR","A","2008",83,
"GRC","LIFEEXP","WOMEN","YR","A","2009",83.3,
"GRC","LIFEEXP","WOMEN","YR","A","2010",83.3,
"GRC","LIFEEXP","WOMEN","YR","A","2011",83.6,
"GRC","LIFEEXP","WOMEN","YR","A","2012",83.4,
"GRC","LIFEEXP","WOMEN","YR","A","2013",84,
"GRC","LIFEEXP","WOMEN","YR","A","2014",84.1,
"GRC","LIFEEXP","WOMEN","YR","A","2015",83.7,
"GRC","LIFEEXP","WOMEN","YR","A","2016",84,
"GRC","LIFEEXP","WOMEN","YR","A","2017",83.9,
"GRC","LIFEEXP","WOMEN","YR","A","2018",84.4,
"GRC","LIFEEXP","WOMEN","YR","A","2019",84.2,
"GRC","LIFEEXP","WOMEN","YR","A","2020",83.7,
"HUN","LIFEEXP","MEN","YR","A","1960",65.9,
"HUN","LIFEEXP","MEN","YR","A","1961",66.8,
"HUN","LIFEEXP","MEN","YR","A","1962",65.7,
"HUN","LIFEEXP","MEN","YR","A","1963",66.6,
"HUN","LIFEEXP","MEN","YR","A","1964",67,
"HUN","LIFEEXP","MEN","YR","A","1965",66.7,
"HUN","LIFEEXP","MEN","YR","A","1966",67.5,
"HUN","LIFEEXP","MEN","YR","A","1967",66.9,
"HUN","LIFEEXP","MEN","YR","A","1968",66.6,
"HUN","LIFEEXP","MEN","YR","A","1969",66.7,
"HUN","LIFEEXP","MEN","YR","A","1970",66.3,
"HUN","LIFEEXP","MEN","YR","A","1971",66.1,
"HUN","LIFEEXP","MEN","YR","A","1972",66.8,
"HUN","LIFEEXP","MEN","YR","A","1973",66.6,
"HUN","LIFEEXP","MEN","YR","A","1974",66.3,
"HUN","LIFEEXP","MEN","YR","A","1975",66.3,
"HUN","LIFEEXP","MEN","YR","A","1976",66.7,
"HUN","LIFEEXP","MEN","YR","A","1977",66.8,
"HUN","LIFEEXP","MEN","YR","A","1978",66.1,
"HUN","LIFEEXP","MEN","YR","A","1979",66.2,
"HUN","LIFEEXP","MEN","YR","A","1980",65.5,
"HUN","LIFEEXP","MEN","YR","A","1981",65.5,
"HUN","LIFEEXP","MEN","YR","A","1982",65.7,
"HUN","LIFEEXP","MEN","YR","A","1983",65.1,
"HUN","LIFEEXP","MEN","YR","A","1984",65.1,
"HUN","LIFEEXP","MEN","YR","A","1985",65.1,
"HUN","LIFEEXP","MEN","YR","A","1986",65.3,
"HUN","LIFEEXP","MEN","YR","A","1987",65.7,
"HUN","LIFEEXP","MEN","YR","A","1988",66.2,
"HUN","LIFEEXP","MEN","YR","A","1989",65.4,
"HUN","LIFEEXP","MEN","YR","A","1990",65.2,
"HUN","LIFEEXP","MEN","YR","A","1991",65.1,
"HUN","LIFEEXP","MEN","YR","A","1992",64.7,
"HUN","LIFEEXP","MEN","YR","A","1993",64.7,
"HUN","LIFEEXP","MEN","YR","A","1994",65,
"HUN","LIFEEXP","MEN","YR","A","1995",65.4,
"HUN","LIFEEXP","MEN","YR","A","1996",66.3,
"HUN","LIFEEXP","MEN","YR","A","1997",66.7,
"HUN","LIFEEXP","MEN","YR","A","1998",66.5,
"HUN","LIFEEXP","MEN","YR","A","1999",66.7,
"HUN","LIFEEXP","MEN","YR","A","2000",67.5,
"HUN","LIFEEXP","MEN","YR","A","2001",68.2,
"HUN","LIFEEXP","MEN","YR","A","2002",68.3,
"HUN","LIFEEXP","MEN","YR","A","2003",68.4,
"HUN","LIFEEXP","MEN","YR","A","2004",68.7,
"HUN","LIFEEXP","MEN","YR","A","2005",68.7,
"HUN","LIFEEXP","MEN","YR","A","2006",69.2,
"HUN","LIFEEXP","MEN","YR","A","2007",69.4,
"HUN","LIFEEXP","MEN","YR","A","2008",70,
"HUN","LIFEEXP","MEN","YR","A","2009",70.3,
"HUN","LIFEEXP","MEN","YR","A","2010",70.7,
"HUN","LIFEEXP","MEN","YR","A","2011",71.2,
"HUN","LIFEEXP","MEN","YR","A","2012",71.6,"B"
"HUN","LIFEEXP","MEN","YR","A","2013",72.2,
"HUN","LIFEEXP","MEN","YR","A","2014",72.3,
"HUN","LIFEEXP","MEN","YR","A","2015",72.3,
"HUN","LIFEEXP","MEN","YR","A","2016",72.6,
"HUN","LIFEEXP","MEN","YR","A","2017",72.5,
"HUN","LIFEEXP","MEN","YR","A","2018",72.7,
"HUN","LIFEEXP","MEN","YR","A","2019",73.1,
"HUN","LIFEEXP","MEN","YR","A","2020",72.3,
"HUN","LIFEEXP","TOT","YR","A","1960",68.1,
"HUN","LIFEEXP","TOT","YR","A","1961",69,
"HUN","LIFEEXP","TOT","YR","A","1962",67.9,
"HUN","LIFEEXP","TOT","YR","A","1963",69,
"HUN","LIFEEXP","TOT","YR","A","1964",69.5,
"HUN","LIFEEXP","TOT","YR","A","1965",69.1,
"HUN","LIFEEXP","TOT","YR","A","1966",69.9,
"HUN","LIFEEXP","TOT","YR","A","1967",69.5,
"HUN","LIFEEXP","TOT","YR","A","1968",69.3,
"HUN","LIFEEXP","TOT","YR","A","1969",69.4,
"HUN","LIFEEXP","TOT","YR","A","1970",69.2,
"HUN","LIFEEXP","TOT","YR","A","1971",69.1,
"HUN","LIFEEXP","TOT","YR","A","1972",69.8,
"HUN","LIFEEXP","TOT","YR","A","1973",69.6,
"HUN","LIFEEXP","TOT","YR","A","1974",69.3,
"HUN","LIFEEXP","TOT","YR","A","1975",69.4,
"HUN","LIFEEXP","TOT","YR","A","1976",69.7,
"HUN","LIFEEXP","TOT","YR","A","1977",70,
"HUN","LIFEEXP","TOT","YR","A","1978",69.5,
"HUN","LIFEEXP","TOT","YR","A","1979",69.7,
"HUN","LIFEEXP","TOT","YR","A","1980",69.2,
"HUN","LIFEEXP","TOT","YR","A","1981",69.3,
"HUN","LIFEEXP","TOT","YR","A","1982",69.5,
"HUN","LIFEEXP","TOT","YR","A","1983",69.1,
"HUN","LIFEEXP","TOT","YR","A","1984",69.2,
"HUN","LIFEEXP","TOT","YR","A","1985",69.2,
"HUN","LIFEEXP","TOT","YR","A","1986",69.3,
"HUN","LIFEEXP","TOT","YR","A","1987",69.8,
"HUN","LIFEEXP","TOT","YR","A","1988",70.2,
"HUN","LIFEEXP","TOT","YR","A","1989",69.6,
"HUN","LIFEEXP","TOT","YR","A","1990",69.5,
"HUN","LIFEEXP","TOT","YR","A","1991",69.6,
"HUN","LIFEEXP","TOT","YR","A","1992",69.4,
"HUN","LIFEEXP","TOT","YR","A","1993",69.4,
"HUN","LIFEEXP","TOT","YR","A","1994",69.8,
"HUN","LIFEEXP","TOT","YR","A","1995",70.1,
"HUN","LIFEEXP","TOT","YR","A","1996",70.7,
"HUN","LIFEEXP","TOT","YR","A","1997",71.1,
"HUN","LIFEEXP","TOT","YR","A","1998",71.1,
"HUN","LIFEEXP","TOT","YR","A","1999",71.2,
"HUN","LIFEEXP","TOT","YR","A","2000",71.9,
"HUN","LIFEEXP","TOT","YR","A","2001",72.5,
"HUN","LIFEEXP","TOT","YR","A","2002",72.5,
"HUN","LIFEEXP","TOT","YR","A","2003",72.6,
"HUN","LIFEEXP","TOT","YR","A","2004",73,
"HUN","LIFEEXP","TOT","YR","A","2005",73,
"HUN","LIFEEXP","TOT","YR","A","2006",73.5,
"HUN","LIFEEXP","TOT","YR","A","2007",73.6,
"HUN","LIFEEXP","TOT","YR","A","2008",74.2,
"HUN","LIFEEXP","TOT","YR","A","2009",74.4,
"HUN","LIFEEXP","TOT","YR","A","2010",74.7,
"HUN","LIFEEXP","TOT","YR","A","2011",75,
"HUN","LIFEEXP","TOT","YR","A","2012",75.2,"B"
"HUN","LIFEEXP","TOT","YR","A","2013",75.7,
"HUN","LIFEEXP","TOT","YR","A","2014",75.9,
"HUN","LIFEEXP","TOT","YR","A","2015",75.7,
"HUN","LIFEEXP","TOT","YR","A","2016",76.2,
"HUN","LIFEEXP","TOT","YR","A","2017",75.9,
"HUN","LIFEEXP","TOT","YR","A","2018",76.2,
"HUN","LIFEEXP","TOT","YR","A","2019",76.4,
"HUN","LIFEEXP","TOT","YR","A","2020",75.7,
"HUN","LIFEEXP","WOMEN","YR","A","1960",70.2,
"HUN","LIFEEXP","WOMEN","YR","A","1961",71.2,
"HUN","LIFEEXP","WOMEN","YR","A","1962",70.1,
"HUN","LIFEEXP","WOMEN","YR","A","1963",71.3,
"HUN","LIFEEXP","WOMEN","YR","A","1964",71.9,
"HUN","LIFEEXP","WOMEN","YR","A","1965",71.5,
"HUN","LIFEEXP","WOMEN","YR","A","1966",72.3,
"HUN","LIFEEXP","WOMEN","YR","A","1967",72.1,
"HUN","LIFEEXP","WOMEN","YR","A","1968",72,
"HUN","LIFEEXP","WOMEN","YR","A","1969",72.1,
"HUN","LIFEEXP","WOMEN","YR","A","1970",72.1,
"HUN","LIFEEXP","WOMEN","YR","A","1971",72.1,
"HUN","LIFEEXP","WOMEN","YR","A","1972",72.7,
"HUN","LIFEEXP","WOMEN","YR","A","1973",72.6,
"HUN","LIFEEXP","WOMEN","YR","A","1974",72.3,
"HUN","LIFEEXP","WOMEN","YR","A","1975",72.5,
"HUN","LIFEEXP","WOMEN","YR","A","1976",72.6,
"HUN","LIFEEXP","WOMEN","YR","A","1977",73.1,
"HUN","LIFEEXP","WOMEN","YR","A","1978",72.8,
"HUN","LIFEEXP","WOMEN","YR","A","1979",73.2,
"HUN","LIFEEXP","WOMEN","YR","A","1980",72.8,
"HUN","LIFEEXP","WOMEN","YR","A","1981",73,
"HUN","LIFEEXP","WOMEN","YR","A","1982",73.3,
"HUN","LIFEEXP","WOMEN","YR","A","1983",73.1,
"HUN","LIFEEXP","WOMEN","YR","A","1984",73.3,
"HUN","LIFEEXP","WOMEN","YR","A","1985",73.2,
"HUN","LIFEEXP","WOMEN","YR","A","1986",73.3,
"HUN","LIFEEXP","WOMEN","YR","A","1987",73.9,
"HUN","LIFEEXP","WOMEN","YR","A","1988",74.2,
"HUN","LIFEEXP","WOMEN","YR","A","1989",73.8,
"HUN","LIFEEXP","WOMEN","YR","A","1990",73.8,
"HUN","LIFEEXP","WOMEN","YR","A","1991",74,
"HUN","LIFEEXP","WOMEN","YR","A","1992",74,
"HUN","LIFEEXP","WOMEN","YR","A","1993",74,
"HUN","LIFEEXP","WOMEN","YR","A","1994",74.5,
"HUN","LIFEEXP","WOMEN","YR","A","1995",74.8,
"HUN","LIFEEXP","WOMEN","YR","A","1996",75,
"HUN","LIFEEXP","WOMEN","YR","A","1997",75.5,
"HUN","LIFEEXP","WOMEN","YR","A","1998",75.6,
"HUN","LIFEEXP","WOMEN","YR","A","1999",75.6,
"HUN","LIFEEXP","WOMEN","YR","A","2000",76.2,
"HUN","LIFEEXP","WOMEN","YR","A","2001",76.7,
"HUN","LIFEEXP","WOMEN","YR","A","2002",76.7,
"HUN","LIFEEXP","WOMEN","YR","A","2003",76.7,
"HUN","LIFEEXP","WOMEN","YR","A","2004",77.2,
"HUN","LIFEEXP","WOMEN","YR","A","2005",77.2,
"HUN","LIFEEXP","WOMEN","YR","A","2006",77.8,
"HUN","LIFEEXP","WOMEN","YR","A","2007",77.8,
"HUN","LIFEEXP","WOMEN","YR","A","2008",78.3,
"HUN","LIFEEXP","WOMEN","YR","A","2009",78.4,
"HUN","LIFEEXP","WOMEN","YR","A","2010",78.6,
"HUN","LIFEEXP","WOMEN","YR","A","2011",78.7,
"HUN","LIFEEXP","WOMEN","YR","A","2012",78.7,"B"
"HUN","LIFEEXP","WOMEN","YR","A","2013",79.1,
"HUN","LIFEEXP","WOMEN","YR","A","2014",79.4,
"HUN","LIFEEXP","WOMEN","YR","A","2015",79,
"HUN","LIFEEXP","WOMEN","YR","A","2016",79.7,
"HUN","LIFEEXP","WOMEN","YR","A","2017",79.3,
"HUN","LIFEEXP","WOMEN","YR","A","2018",79.6,
"HUN","LIFEEXP","WOMEN","YR","A","2019",79.7,
"HUN","LIFEEXP","WOMEN","YR","A","2020",79.1,
"ISL","LIFEEXP","MEN","YR","A","1961",70.8,
"ISL","LIFEEXP","MEN","YR","A","1962",71.4,
"ISL","LIFEEXP","MEN","YR","A","1963",70.2,
"ISL","LIFEEXP","MEN","YR","A","1964",70.8,
"ISL","LIFEEXP","MEN","YR","A","1965",71.4,
"ISL","LIFEEXP","MEN","YR","A","1966",70.3,
"ISL","LIFEEXP","MEN","YR","A","1967",71.1,
"ISL","LIFEEXP","MEN","YR","A","1968",71.6,
"ISL","LIFEEXP","MEN","YR","A","1969",71.2,
"ISL","LIFEEXP","MEN","YR","A","1970",70.7,
"ISL","LIFEEXP","MEN","YR","A","1971",70.8,
"ISL","LIFEEXP","MEN","YR","A","1972",72.1,
"ISL","LIFEEXP","MEN","YR","A","1973",71.5,
"ISL","LIFEEXP","MEN","YR","A","1974",71.2,
"ISL","LIFEEXP","MEN","YR","A","1975",72.3,
"ISL","LIFEEXP","MEN","YR","A","1976",73.9,
"ISL","LIFEEXP","MEN","YR","A","1977",73.3,
"ISL","LIFEEXP","MEN","YR","A","1978",73.8,
"ISL","LIFEEXP","MEN","YR","A","1980",73.5,
"ISL","LIFEEXP","MEN","YR","A","1981",73.4,
"ISL","LIFEEXP","MEN","YR","A","1982",74.6,
"ISL","LIFEEXP","MEN","YR","A","1983",73.3,
"ISL","LIFEEXP","MEN","YR","A","1984",74.8,
"ISL","LIFEEXP","MEN","YR","A","1985",74.9,
"ISL","LIFEEXP","MEN","YR","A","1986",75.4,
"ISL","LIFEEXP","MEN","YR","A","1987",74.9,
"ISL","LIFEEXP","MEN","YR","A","1988",74.4,
"ISL","LIFEEXP","MEN","YR","A","1989",76.2,
"ISL","LIFEEXP","MEN","YR","A","1990",75.5,
"ISL","LIFEEXP","MEN","YR","A","1991",74.9,
"ISL","LIFEEXP","MEN","YR","A","1992",76.8,
"ISL","LIFEEXP","MEN","YR","A","1993",77.1,
"ISL","LIFEEXP","MEN","YR","A","1994",77.1,
"ISL","LIFEEXP","MEN","YR","A","1995",76,
"ISL","LIFEEXP","MEN","YR","A","1996",76.5,
"ISL","LIFEEXP","MEN","YR","A","1997",76.3,
"ISL","LIFEEXP","MEN","YR","A","1998",77.7,
"ISL","LIFEEXP","MEN","YR","A","1999",77.4,
"ISL","LIFEEXP","MEN","YR","A","2000",77.8,
"ISL","LIFEEXP","MEN","YR","A","2001",78.3,
"ISL","LIFEEXP","MEN","YR","A","2002",78.6,
"ISL","LIFEEXP","MEN","YR","A","2003",79.5,
"ISL","LIFEEXP","MEN","YR","A","2004",78.9,
"ISL","LIFEEXP","MEN","YR","A","2005",79.6,
"ISL","LIFEEXP","MEN","YR","A","2006",79.5,
"ISL","LIFEEXP","MEN","YR","A","2007",79.6,
"ISL","LIFEEXP","MEN","YR","A","2008",80,
"ISL","LIFEEXP","MEN","YR","A","2009",79.8,
"ISL","LIFEEXP","MEN","YR","A","2010",79.8,
"ISL","LIFEEXP","MEN","YR","A","2011",80.7,
"ISL","LIFEEXP","MEN","YR","A","2012",81.6,
"ISL","LIFEEXP","MEN","YR","A","2013",80.5,
"ISL","LIFEEXP","MEN","YR","A","2014",81.3,
"ISL","LIFEEXP","MEN","YR","A","2015",81.2,
"ISL","LIFEEXP","MEN","YR","A","2016",80.4,
"ISL","LIFEEXP","MEN","YR","A","2017",81.1,
"ISL","LIFEEXP","MEN","YR","A","2018",81.3,
"ISL","LIFEEXP","MEN","YR","A","2019",81.7,
"ISL","LIFEEXP","MEN","YR","A","2020",81.7,
"ISL","LIFEEXP","TOT","YR","A","1961",73.6,
"ISL","LIFEEXP","TOT","YR","A","1962",73.8,
"ISL","LIFEEXP","TOT","YR","A","1963",73.2,
"ISL","LIFEEXP","TOT","YR","A","1964",73.6,
"ISL","LIFEEXP","TOT","YR","A","1965",73.9,
"ISL","LIFEEXP","TOT","YR","A","1966",73.4,
"ISL","LIFEEXP","TOT","YR","A","1967",73.9,
"ISL","LIFEEXP","TOT","YR","A","1968",74.1,
"ISL","LIFEEXP","TOT","YR","A","1969",73.8,
"ISL","LIFEEXP","TOT","YR","A","1970",74,
"ISL","LIFEEXP","TOT","YR","A","1971",73.7,
"ISL","LIFEEXP","TOT","YR","A","1972",74.5,
"ISL","LIFEEXP","TOT","YR","A","1973",74.6,
"ISL","LIFEEXP","TOT","YR","A","1974",74.6,
"ISL","LIFEEXP","TOT","YR","A","1975",75.7,
"ISL","LIFEEXP","TOT","YR","A","1976",77.1,
"ISL","LIFEEXP","TOT","YR","A","1977",76.5,
"ISL","LIFEEXP","TOT","YR","A","1978",76.7,
"ISL","LIFEEXP","TOT","YR","A","1980",77,
"ISL","LIFEEXP","TOT","YR","A","1981",76.6,
"ISL","LIFEEXP","TOT","YR","A","1982",77.1,
"ISL","LIFEEXP","TOT","YR","A","1983",77,
"ISL","LIFEEXP","TOT","YR","A","1984",77.7,
"ISL","LIFEEXP","TOT","YR","A","1985",77.7,
"ISL","LIFEEXP","TOT","YR","A","1986",78.1,
"ISL","LIFEEXP","TOT","YR","A","1987",77.4,
"ISL","LIFEEXP","TOT","YR","A","1988",77.2,
"ISL","LIFEEXP","TOT","YR","A","1989",78.2,
"ISL","LIFEEXP","TOT","YR","A","1990",78.1,
"ISL","LIFEEXP","TOT","YR","A","1991",78.1,
"ISL","LIFEEXP","TOT","YR","A","1992",78.8,
"ISL","LIFEEXP","TOT","YR","A","1993",79,
"ISL","LIFEEXP","TOT","YR","A","1994",79.3,
"ISL","LIFEEXP","TOT","YR","A","1995",78.1,
"ISL","LIFEEXP","TOT","YR","A","1996",78.9,
"ISL","LIFEEXP","TOT","YR","A","1997",79,
"ISL","LIFEEXP","TOT","YR","A","1998",79.7,
"ISL","LIFEEXP","TOT","YR","A","1999",79.4,
"ISL","LIFEEXP","TOT","YR","A","2000",79.7,
"ISL","LIFEEXP","TOT","YR","A","2001",80.8,
"ISL","LIFEEXP","TOT","YR","A","2002",80.6,
"ISL","LIFEEXP","TOT","YR","A","2003",81,
"ISL","LIFEEXP","TOT","YR","A","2004",81.1,
"ISL","LIFEEXP","TOT","YR","A","2005",81.6,
"ISL","LIFEEXP","TOT","YR","A","2006",81.2,
"ISL","LIFEEXP","TOT","YR","A","2007",81.5,
"ISL","LIFEEXP","TOT","YR","A","2008",81.7,
"ISL","LIFEEXP","TOT","YR","A","2009",81.8,
"ISL","LIFEEXP","TOT","YR","A","2010",82,
"ISL","LIFEEXP","TOT","YR","A","2011",82.4,
"ISL","LIFEEXP","TOT","YR","A","2012",83,
"ISL","LIFEEXP","TOT","YR","A","2013",82.1,
"ISL","LIFEEXP","TOT","YR","A","2014",82.9,
"ISL","LIFEEXP","TOT","YR","A","2015",82.5,
"ISL","LIFEEXP","TOT","YR","A","2016",82.3,
"ISL","LIFEEXP","TOT","YR","A","2017",82.7,
"ISL","LIFEEXP","TOT","YR","A","2018",82.9,
"ISL","LIFEEXP","TOT","YR","A","2019",83.2,
"ISL","LIFEEXP","TOT","YR","A","2020",83.1,
"ISL","LIFEEXP","WOMEN","YR","A","1961",76.3,
"ISL","LIFEEXP","WOMEN","YR","A","1962",76.2,
"ISL","LIFEEXP","WOMEN","YR","A","1963",76.1,
"ISL","LIFEEXP","WOMEN","YR","A","1964",76.4,
"ISL","LIFEEXP","WOMEN","YR","A","1965",76.4,
"ISL","LIFEEXP","WOMEN","YR","A","1966",76.4,
"ISL","LIFEEXP","WOMEN","YR","A","1967",76.6,
"ISL","LIFEEXP","WOMEN","YR","A","1968",76.5,
"ISL","LIFEEXP","WOMEN","YR","A","1969",76.4,
"ISL","LIFEEXP","WOMEN","YR","A","1970",77.3,
"ISL","LIFEEXP","WOMEN","YR","A","1971",76.5,
"ISL","LIFEEXP","WOMEN","YR","A","1972",76.9,
"ISL","LIFEEXP","WOMEN","YR","A","1973",77.6,
"ISL","LIFEEXP","WOMEN","YR","A","1974",78,
"ISL","LIFEEXP","WOMEN","YR","A","1975",79,
"ISL","LIFEEXP","WOMEN","YR","A","1976",80.2,
"ISL","LIFEEXP","WOMEN","YR","A","1977",79.6,
"ISL","LIFEEXP","WOMEN","YR","A","1978",79.6,
"ISL","LIFEEXP","WOMEN","YR","A","1980",80.4,
"ISL","LIFEEXP","WOMEN","YR","A","1981",79.8,
"ISL","LIFEEXP","WOMEN","YR","A","1982",79.6,
"ISL","LIFEEXP","WOMEN","YR","A","1983",80.6,
"ISL","LIFEEXP","WOMEN","YR","A","1984",80.5,
"ISL","LIFEEXP","WOMEN","YR","A","1985",80.4,
"ISL","LIFEEXP","WOMEN","YR","A","1986",80.7,
"ISL","LIFEEXP","WOMEN","YR","A","1987",79.9,
"ISL","LIFEEXP","WOMEN","YR","A","1988",79.9,
"ISL","LIFEEXP","WOMEN","YR","A","1989",80.2,
